-0.117733374,1.31991935,-0.09878173,-0.08330707,1.433884,-0.09771475,-0.07494444,1.43332791,-0.1101549,-0.0665818,1.4327718,-0.122595042,-0.09957628,1.43468165,-0.0732990652,-0.107938915,1.43523777,-0.06085892,-0.116301551,1.43579388,-0.0484187752,0.002173241,1.38833964,-0.111668773,-0.08145309,1.393901,0.0127326725,-0.08928771,1.31158316,-0.103402525,-0.111588061,1.31306612,-0.0702288151,0.08446248,1.25279725,-0.139473736,-0.07389063,1.26252437,0.113148831,0.163687542,1.04670012,-0.279384315,-0.103163466,1.06484973,0.279330432,-0.05243316,1.02907431,-0.34786275,-0.3019558,0.9672832,0.2268548,-0.124353558,1.00907242,-0.372066855,-0.3638835,0.9210069,0.212856442,-0.1320774,1.050032,-0.357301235,-0.3745681,0.9562381,0.1882231,0,0,0,0,0,0,0.0453656055,0.802711964,-0.07130118,-0.05094793,0.809365153,0.07726416,-0.000758182257,0.464123875,-0.305743963,-0.181881741,0.4221183,0.152454734,0.0385950841,0.0634747446,-0.4579394,-0.25325495,0.0202099718,0.2839317,0.07529474,0.09323635,-0.420961261,-0.201411188,0.0428316742,0.303943753,-0.0402197056,-0.0004401505,-0.5373522,-0.364592969,-0.0283716768,0.240954429
-0.117590874,1.319763,-0.09928581,-0.08312172,1.43371356,-0.09814694,-0.07474527,1.4331578,-0.1105778,-0.06636882,1.432602,-0.123008661,-0.09941822,1.43451059,-0.07374942,-0.107794672,1.43506634,-0.0613185652,-0.116171122,1.4356221,-0.0488877073,0.00235666055,1.38814056,-0.112017691,-0.08140787,1.39369833,0.0122909071,-0.08914325,1.3114171,-0.103876926,-0.11148046,1.31289911,-0.07072797,0.08462097,1.25253129,-0.139834791,-0.07412166,1.26207089,0.112645,0.164244339,1.04659069,-0.2797498,-0.102947704,1.06438756,0.278894424,-0.05145143,1.02846265,-0.3494265,-0.301337779,0.966853261,0.224859431,-0.123269379,1.00839555,-0.3738798,-0.363220453,0.9205653,0.2107026,-0.1310645,1.04937816,-0.359215617,-0.373838723,0.955786049,0.1860256,0,0,0,0,0,0,0.0455902144,0.802541435,-0.07169876,-0.05092012,0.809152842,0.07674067,-0.00059915334,0.4642003,-0.306484759,-0.181727871,0.421907723,0.1521592,0.039145276,0.06345205,-0.458317041,-0.253169835,0.02006205,0.2837898,0.0758448839,0.09321308,-0.421338379,-0.201343566,0.0426963754,0.3038329,-0.03966953,-0.000461711374,-0.5377311,-0.3644703,-0.0285467189,0.240745917
-0.117590874,1.319763,-0.09928581,-0.08312172,1.43371356,-0.09814694,-0.07474527,1.4331578,-0.1105778,-0.06636882,1.432602,-0.123008661,-0.09941822,1.43451059,-0.07374942,-0.107794672,1.43506634,-0.0613185652,-0.116171122,1.4356221,-0.0488877073,0.00235666055,1.38814056,-0.112017691,-0.08140787,1.39369833,0.0122909071,-0.08914325,1.3114171,-0.103876926,-0.11148046,1.31289911,-0.07072797,0.08462097,1.25253129,-0.139834791,-0.07412166,1.26207089,0.112645,0.164244339,1.04659069,-0.2797498,-0.102947704,1.06438756,0.278894424,-0.05145143,1.02846265,-0.3494265,-0.301337779,0.966853261,0.224859431,-0.123269379,1.00839555,-0.3738798,-0.363220453,0.9205653,0.2107026,-0.1310645,1.04937816,-0.359215617,-0.373838723,0.955786049,0.1860256,0,0,0,0,0,0,0.0455902144,0.802541435,-0.07169876,-0.05092012,0.809152842,0.07674067,-0.00059915334,0.4642003,-0.306484759,-0.181727871,0.421907723,0.1521592,0.039145276,0.06345205,-0.458317041,-0.253169835,0.02006205,0.2837898,0.0758448839,0.09321308,-0.421338379,-0.201343566,0.0426963754,0.3038329,-0.03966953,-0.000461711374,-0.5377311,-0.3644703,-0.0285467189,0.240745917
-0.117590874,1.319763,-0.09928581,-0.08312172,1.43371356,-0.09814694,-0.07474527,1.4331578,-0.1105778,-0.06636882,1.432602,-0.123008661,-0.09941822,1.43451059,-0.07374942,-0.107794672,1.43506634,-0.0613185652,-0.116171122,1.4356221,-0.0488877073,0.00235666055,1.38814056,-0.112017691,-0.08140787,1.39369833,0.0122909071,-0.08914325,1.3114171,-0.103876926,-0.11148046,1.31289911,-0.07072797,0.08462097,1.25253129,-0.139834791,-0.07412166,1.26207089,0.112645,0.164244339,1.04659069,-0.2797498,-0.102947704,1.06438756,0.278894424,-0.05145143,1.02846265,-0.3494265,-0.301337779,0.966853261,0.224859431,-0.123269379,1.00839555,-0.3738798,-0.363220453,0.9205653,0.2107026,-0.1310645,1.04937816,-0.359215617,-0.373838723,0.955786049,0.1860256,0,0,0,0,0,0,0.0455902144,0.802541435,-0.07169876,-0.05092012,0.809152842,0.07674067,-0.00059915334,0.4642003,-0.306484759,-0.181727871,0.421907723,0.1521592,0.039145276,0.06345205,-0.458317041,-0.253169835,0.02006205,0.2837898,0.0758448839,0.09321308,-0.421338379,-0.201343566,0.0426963754,0.3038329,-0.03966953,-0.000461711374,-0.5377311,-0.3644703,-0.0285467189,0.240745917
-0.117590874,1.319763,-0.09928581,-0.08312172,1.43371356,-0.09814694,-0.07474527,1.4331578,-0.1105778,-0.06636882,1.432602,-0.123008661,-0.09941822,1.43451059,-0.07374942,-0.107794672,1.43506634,-0.0613185652,-0.116171122,1.4356221,-0.0488877073,0.00235666055,1.38814056,-0.112017691,-0.08140787,1.39369833,0.0122909071,-0.08914325,1.3114171,-0.103876926,-0.11148046,1.31289911,-0.07072797,0.08462097,1.25253129,-0.139834791,-0.07412166,1.26207089,0.112645,0.164244339,1.04659069,-0.2797498,-0.102947704,1.06438756,0.278894424,-0.05145143,1.02846265,-0.3494265,-0.301337779,0.966853261,0.224859431,-0.123269379,1.00839555,-0.3738798,-0.363220453,0.9205653,0.2107026,-0.1310645,1.04937816,-0.359215617,-0.373838723,0.955786049,0.1860256,0,0,0,0,0,0,0.0455902144,0.802541435,-0.07169876,-0.05092012,0.809152842,0.07674067,-0.00059915334,0.4642003,-0.306484759,-0.181727871,0.421907723,0.1521592,0.039145276,0.06345205,-0.458317041,-0.253169835,0.02006205,0.2837898,0.0758448839,0.09321308,-0.421338379,-0.201343566,0.0426963754,0.3038329,-0.03966953,-0.000461711374,-0.5377311,-0.3644703,-0.0285467189,0.240745917
-0.117590874,1.319763,-0.09928581,-0.08312172,1.43371356,-0.09814694,-0.07474527,1.4331578,-0.1105778,-0.06636882,1.432602,-0.123008661,-0.09941822,1.43451059,-0.07374942,-0.107794672,1.43506634,-0.0613185652,-0.116171122,1.4356221,-0.0488877073,0.00235666055,1.38814056,-0.112017691,-0.08140787,1.39369833,0.0122909071,-0.08914325,1.3114171,-0.103876926,-0.11148046,1.31289911,-0.07072797,0.08462097,1.25253129,-0.139834791,-0.07412166,1.26207089,0.112645,0.164244339,1.04659069,-0.2797498,-0.102947704,1.06438756,0.278894424,-0.05145143,1.02846265,-0.3494265,-0.301337779,0.966853261,0.224859431,-0.123269379,1.00839555,-0.3738798,-0.363220453,0.9205653,0.2107026,-0.1310645,1.04937816,-0.359215617,-0.373838723,0.955786049,0.1860256,0,0,0,0,0,0,0.0455902144,0.802541435,-0.07169876,-0.05092012,0.809152842,0.07674067,-0.00059915334,0.4642003,-0.306484759,-0.181727871,0.421907723,0.1521592,0.039145276,0.06345205,-0.458317041,-0.253169835,0.02006205,0.2837898,0.0758448839,0.09321308,-0.421338379,-0.201343566,0.0426963754,0.3038329,-0.03966953,-0.000461711374,-0.5377311,-0.3644703,-0.0285467189,0.240745917
-0.117590874,1.319763,-0.09928581,-0.08312172,1.43371356,-0.09814694,-0.07474527,1.4331578,-0.1105778,-0.06636882,1.432602,-0.123008661,-0.09941822,1.43451059,-0.07374942,-0.107794672,1.43506634,-0.0613185652,-0.116171122,1.4356221,-0.0488877073,0.00235666055,1.38814056,-0.112017691,-0.08140787,1.39369833,0.0122909071,-0.08914325,1.3114171,-0.103876926,-0.11148046,1.31289911,-0.07072797,0.08462097,1.25253129,-0.139834791,-0.07412166,1.26207089,0.112645,0.164244339,1.04659069,-0.2797498,-0.102947704,1.06438756,0.278894424,-0.05145143,1.02846265,-0.3494265,-0.301337779,0.966853261,0.224859431,-0.123269379,1.00839555,-0.3738798,-0.363220453,0.9205653,0.2107026,-0.1310645,1.04937816,-0.359215617,-0.373838723,0.955786049,0.1860256,0,0,0,0,0,0,0.0455902144,0.802541435,-0.07169876,-0.05092012,0.809152842,0.07674067,-0.00059915334,0.4642003,-0.306484759,-0.181727871,0.421907723,0.1521592,0.039145276,0.06345205,-0.458317041,-0.253169835,0.02006205,0.2837898,0.0758448839,0.09321308,-0.421338379,-0.201343566,0.0426963754,0.3038329,-0.03966953,-0.000461711374,-0.5377311,-0.3644703,-0.0285467189,0.240745917
-0.117590874,1.319763,-0.09928581,-0.08312172,1.43371356,-0.09814694,-0.07474527,1.4331578,-0.1105778,-0.06636882,1.432602,-0.123008661,-0.09941822,1.43451059,-0.07374942,-0.107794672,1.43506634,-0.0613185652,-0.116171122,1.4356221,-0.0488877073,0.00235666055,1.38814056,-0.112017691,-0.08140787,1.39369833,0.0122909071,-0.08914325,1.3114171,-0.103876926,-0.11148046,1.31289911,-0.07072797,0.08462097,1.25253129,-0.139834791,-0.07412166,1.26207089,0.112645,0.164244339,1.04659069,-0.2797498,-0.102947704,1.06438756,0.278894424,-0.05145143,1.02846265,-0.3494265,-0.301337779,0.966853261,0.224859431,-0.123269379,1.00839555,-0.3738798,-0.363220453,0.9205653,0.2107026,-0.1310645,1.04937816,-0.359215617,-0.373838723,0.955786049,0.1860256,0,0,0,0,0,0,0.0455902144,0.802541435,-0.07169876,-0.05092012,0.809152842,0.07674067,-0.00059915334,0.4642003,-0.306484759,-0.181727871,0.421907723,0.1521592,0.039145276,0.06345205,-0.458317041,-0.253169835,0.02006205,0.2837898,0.0758448839,0.09321308,-0.421338379,-0.201343566,0.0426963754,0.3038329,-0.03966953,-0.000461711374,-0.5377311,-0.3644703,-0.0285467189,0.240745917
-0.117590874,1.319763,-0.09928581,-0.08312172,1.43371356,-0.09814694,-0.07474527,1.4331578,-0.1105778,-0.06636882,1.432602,-0.123008661,-0.09941822,1.43451059,-0.07374942,-0.107794672,1.43506634,-0.0613185652,-0.116171122,1.4356221,-0.0488877073,0.00235666055,1.38814056,-0.112017691,-0.08140787,1.39369833,0.0122909071,-0.08914325,1.3114171,-0.103876926,-0.11148046,1.31289911,-0.07072797,0.08462097,1.25253129,-0.139834791,-0.07412166,1.26207089,0.112645,0.164244339,1.04659069,-0.2797498,-0.102947704,1.06438756,0.278894424,-0.05145143,1.02846265,-0.3494265,-0.301337779,0.966853261,0.224859431,-0.123269379,1.00839555,-0.3738798,-0.363220453,0.9205653,0.2107026,-0.1310645,1.04937816,-0.359215617,-0.373838723,0.955786049,0.1860256,0,0,0,0,0,0,0.0455902144,0.802541435,-0.07169876,-0.05092012,0.809152842,0.07674067,-0.00059915334,0.4642003,-0.306484759,-0.181727871,0.421907723,0.1521592,0.039145276,0.06345205,-0.458317041,-0.253169835,0.02006205,0.2837898,0.0758448839,0.09321308,-0.421338379,-0.201343566,0.0426963754,0.3038329,-0.03966953,-0.000461711374,-0.5377311,-0.3644703,-0.0285467189,0.240745917
-0.117590874,1.319763,-0.09928581,-0.08312172,1.43371356,-0.09814694,-0.07474527,1.4331578,-0.1105778,-0.06636882,1.432602,-0.123008661,-0.09941822,1.43451059,-0.07374942,-0.107794672,1.43506634,-0.0613185652,-0.116171122,1.4356221,-0.0488877073,0.00235666055,1.38814056,-0.112017691,-0.08140787,1.39369833,0.0122909071,-0.08914325,1.3114171,-0.103876926,-0.11148046,1.31289911,-0.07072797,0.08462097,1.25253129,-0.139834791,-0.07412166,1.26207089,0.112645,0.164244339,1.04659069,-0.2797498,-0.102947704,1.06438756,0.278894424,-0.05145143,1.02846265,-0.3494265,-0.301337779,0.966853261,0.224859431,-0.123269379,1.00839555,-0.3738798,-0.363220453,0.9205653,0.2107026,-0.1310645,1.04937816,-0.359215617,-0.373838723,0.955786049,0.1860256,0,0,0,0,0,0,0.0455902144,0.802541435,-0.07169876,-0.05092012,0.809152842,0.07674067,-0.00059915334,0.4642003,-0.306484759,-0.181727871,0.421907723,0.1521592,0.039145276,0.06345205,-0.458317041,-0.253169835,0.02006205,0.2837898,0.0758448839,0.09321308,-0.421338379,-0.201343566,0.0426963754,0.3038329,-0.03966953,-0.000461711374,-0.5377311,-0.3644703,-0.0285467189,0.240745917
