-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-0.12024985745764348,1.52539759854293,0.06115104790173768,-0.22704586440537208,1.3918796889244587,-0.03744123227049375,-0.14427938527322307,1.3388087041066363,-0.20452173368628107,-0.12614713278683445,1.0471167730528228,-0.21476380348619428,-0.06540518432562192,0.7939774656552908,-0.20336500227662543,-0.36095430681056845,1.3767380388985262,0.0840965898230087,-0.4067219207133451,1.0959647903252432,0.15350359651227077,-0.276921655402793,0.8919974024768615,0.18690880830590578,-0.25262151183738446,0.8829251050931256,-0.02307635011365467,-0.19545999245034731,0.82306572192308,-0.10358376367896054,-0.16421642051603694,0.43155271089827213,-0.0747395943772194,-0.24318617252675134,0.034353541268061005,-0.06515749722029086,-0.3097857106596496,0.8324391870768817,0.06867526183726186,-0.1643414599764102,0.4532591540821475,0.11472894383887865,-0.07429724799425352,0.06378839065712585,0.1423964259454626,0.09049675128295005,-0.009912961076795701,0.2044897040657785,-0.08669761684095043,-0.042912942455760675,-0.07594205444839067
-0.13221146910024217,1.531976178543098,0.061313130119314926,-0.2317271842643648,1.3974799272547047,-0.03767110154067007,-0.14131391702529436,1.3430324875601753,-0.20123004635592592,-0.10497622127427503,1.0482071038329521,-0.2109808592678098,-0.027537983107557097,0.8067220597809952,-0.18954086841336443,-0.36977141381473083,1.383753121786559,0.07978887963385936,-0.39718034680652237,1.1239752713077191,0.12325970894599264,-0.18076035921376676,1.2565772915073905,0.17669437950380207,-0.25186032030379035,0.8886674737028171,-0.025902464873555308,-0.18666239639379073,0.8302166162286123,-0.10482103881019825,-0.1759443006611259,0.43087540153123477,-0.08013899886550385,-0.25551673095676786,0.04600280897119093,-0.0671438672527479,-0.3152769872044551,0.8369494434582169,0.06393047737979407,-0.16079191311048127,0.45509512686950887,0.10954246384994172,-0.04633540804407211,0.07310784214796398,0.13404506466546648,0.10529469695324144,0.00362791735114897,0.21440726920121914,-0.11565912770838951,-0.03340314734639245,-0.09074521436369895
-0.13102642998774186,1.525333948433058,0.060312728866850386,-0.2307287903928499,1.3982990206866708,-0.03735162366123002,-0.1559557652060566,1.3444684261354964,-0.20145424045519805,-0.10944511180963852,1.0493111241602142,-0.2112440320720102,-0.03979413409406563,0.8007979686460492,-0.18922088069100904,-0.3544951934680485,1.3877032887307148,0.07948187398306437,-0.3336858254627875,1.1457601312988055,0.16789935153780672,-0.16478468568891194,1.3327565182774375,0.16556305610168312,-0.24121128682521137,0.8898539280381188,-0.022898018438711115,-0.19201633243318886,0.8292048609556912,-0.1021393234458228,-0.18147751096525605,0.4284111250117165,-0.07896041047138501,-0.25709983958561056,0.04646672832116357,-0.06530359526202904,-0.2873230617826852,0.8399630286832357,0.06683916954280407,-0.15144905820565782,0.45420055923177033,0.11243503176683749,-0.04200536312206987,0.07569640894598248,0.1346130632778357,0.113780157794662,0.006752165279411518,0.21506530182762104,-0.11657883631874609,-0.0304701623794912,-0.09212877833728324
