-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.04385824164612848,1.543828546449753,0.22121621695214233,-0.06977537654849379,1.4150330539394416,0.12286847876039264,-0.053317750533454965,1.3886688642230245,-0.0672242700577597,-0.062313658556390955,1.116503090341679,-0.14870380515803003,-0.027577424514150004,0.8626124026800428,-0.1676119906136889,-0.14063531209627048,1.3721498199722062,0.26491945890762075,-0.15452363094838606,1.0898277563822971,0.30944906024269175,-0.07398592153812775,0.8592682904444493,0.3209033192928972,-0.09727543102137415,0.8979773481665912,0.08616387294371365,-0.07644121141376718,0.8406428080325835,-0.014635850390765263,-0.041402856598402815,0.4464784016802556,-0.04923017505576098,-0.11303349510809954,0.065474867671062,-0.0876626186766589,-0.11596617535638395,0.8440173112119574,0.1859299424022539,-0.08921438869615723,0.4455892111084854,0.210183581760252,-0.12869896519054475,0.09724209358006736,0.18004210479017388,0.036977787849408354,0.01848274946211772,0.24822652058471573,0.056070019897405086,0.005504922385816439,-0.09666790590317831
0.04297862828692252,1.5438556594919257,0.22162601945735563,-0.07662934533007797,1.4173116244347999,0.12219789771506609,-0.06652736597016998,1.392447966098636,-0.06869562453691354,-0.06854817305596159,1.1165360124845602,-0.14996433038312254,-0.01673322564343339,0.8602103850733082,-0.17057994191708187,-0.14466509604321365,1.374142228611173,0.26373662973175394,-0.1507250735626105,1.0922709419748045,0.30840564657752434,-0.07148959360891842,0.860260881590864,0.3211305554691558,-0.09054260216008002,0.8989396142581471,0.08519894409659955,-0.06090362958990522,0.8422501435448734,-0.014935545868502369,-0.05346353830896802,0.43112392437393654,-0.044195452127436766,-0.11767076594459716,0.050196634142242534,-0.08605279422364011,-0.11430842370733553,0.8442815974095259,0.18501459414561466,-0.09812967869084688,0.4433030942053938,0.21307123338311698,-0.13797532370317392,0.09436659735717709,0.181639516437221,0.034372598064940786,0.016053689201871883,0.2570930151380591,0.03933482546219466,-0.026684374920287943,-0.09046875809127874
0.04299320033223429,1.5433522806664284,0.22279900482728468,-0.07695959855682781,1.4177732434858166,0.12181073412657492,-0.06716278882764214,1.3934674374935017,-0.0693604848964482,-0.06975457126865509,1.1166450769448397,-0.15040627578955978,-0.01686698503411614,0.8599414852794008,-0.17240071751115713,-0.14490804156889014,1.3745569896479672,0.26273975803943284,-0.15054526327774437,1.0927326288100225,0.30801670846647333,-0.07236362743146142,0.8603606008669983,0.3211780695605674,-0.09070263670455728,0.8992109199340107,0.08471743175648827,-0.061458221797333866,0.8424190612463867,-0.015329073466122183,-0.06828983081460291,0.42939742328654273,-0.04522392086461487,-0.12657890456700788,0.045932652551873246,-0.08772322927723793,-0.11406556366513673,0.8445542380854095,0.18451586291486155,-0.09298502152557357,0.4453123472311026,0.2131620174747418,-0.1388905501356577,0.09474894084230763,0.1818779867518732,0.03531286624230002,0.01741776139204344,0.2607113041077154,0.03131270581268014,-0.031754196171008796,-0.0912973795308664
0.043001319600846334,1.5432135868536596,0.22401051791804835,-0.07720845643532952,1.417972679148215,0.12159967878454407,-0.06703846299627886,1.3937879645305724,-0.0694490906019612,-0.06853712702252582,1.1168431241636971,-0.15061840644197685,-0.014908086807643906,0.860551483786608,-0.17311452150350873,-0.14565810270440271,1.374783935824922,0.26167437670456123,-0.15054460139655143,1.0928744877881982,0.30619788949718163,-0.07364095849765112,0.8624418959535702,0.32134010220926984,-0.091489643027955,0.8994229038487352,0.0843752944603414,-0.06133331079101524,0.8426712285846498,-0.015490280428320628,-0.06832492665271327,0.42849012609674925,-0.044704008750235634,-0.1275989280077658,0.04470112025869263,-0.08701535413833968,-0.11577087450560873,0.8447168151566073,0.18410280675531604,-0.09753778702958417,0.4456411117088528,0.2131633792913877,-0.14537055972736415,0.09314405029905244,0.18171361255740465,0.0338748806933882,0.017210459418042275,0.2616608102660757,0.030318738904139757,-0.0338895876264945,-0.09046030453582422
